Date,AAPL,MSFT,JPM,XOM,JNJ,TLT
2022-02-23,103.37743437461701,190.52338363965032,110.87911446100894,83.94848756392287,186.0651981319523,96.22281430483243
2022-02-24,102.47105178642752,187.83799248023914,111.80243038548801,85.77496531931467,185.20557061276068,97.19353256009026
2022-02-25,101.06572070566718,186.92365195667512,112.29998668253955,85.92383514697448,182.22992461138398,95.05845475862762
2022-02-28,99.38496158093295,182.12028686254305,110.53176510280582,85.3273580742345,181.2425392281886,95.03514525636879
2022-03-01,99.76552134232075,181.15841793590639,109.72670695713306,83.38286115612252,179.79996795800906,95.3705107159188
2022-03-02,99.36088653355141,183.63358327602663,110.82553838222158,82.92920013043769,180.10641983716667,95.68493141126643
2022-03-03,99.08881168248398,184.34781648754034,108.82898284659441,84.50899295801501,178.79375254511874,95.47128267633313
2022-03-04,99.21538515847581,186.3309695973842,107.81497651154616,84.31300313247117,176.1987392904878,95.58107199450205
2022-03-07,98.7392859599375,182.3611948464641,108.50396966982248,85.41403164886951,177.02566773112986,95.02581426028463
2022-03-08,99.89456668894368,181.72330513735062,108.98286399780359,86.97026723674934,178.69796494574695,95.2303702129108
2022-03-09,100.19609492890359,180.81946090927386,108.87186194569465,85.74896201732534,178.18934338842055,95.08862827818886
2022-03-10,101.21035940985266,177.14066795597728,110.73271811962077,89.87307868960434,179.31551882452231,95.74155030947878
2022-03-11,101.631910242026,178.04043693484465,110.01700074539659,86.81017190111501,179.02924036116826,94.79454581909422
2022-03-14,101.71127308947281,178.87292257316656,110.94049424335324,88.23264389589724,179.2257572528915,93.44479342406022
2022-03-15,100.53692863595445,179.3400980016205,111.40053859927504,88.23061433607428,177.45765552496326,93.09021177994002
2022-03-16,102.7852826686329,182.68181678821966,111.19698068185127,84.47209273397083,177.61461460634314,92.17377013803507
2022-03-17,100.46358368666328,182.90198780673734,112.47093760611499,85.74035304153054,178.87557535700546,91.98208124502187
2022-03-18,101.85728902237777,185.73047639055872,112.02768540745893,84.79399645174762,179.52108260453866,92.64612807315163
2022-03-21,103.84583460903504,187.31920154755696,112.30737395219427,84.16500041678434,179.31583908416002,91.97626520112343
2022-03-22,100.76740869595413,181.75439873114328,110.26489632791498,83.91977787986548,179.85242195687866,92.53125510801648
2022-03-23,101.77045440264429,185.53208814538104,110.14977649850057,84.38862029247599,183.10202486320392,91.3941902814456
2022-03-24,101.07515427919607,185.23076450855172,109.95826611679799,83.54408118578759,182.49088012068273,91.62439900237253
2022-03-25,101.39578936034208,188.05061426078112,107.99913677343687,82.40631793741036,182.65884723222436,91.85393446777512
2022-03-28,104.1943235247656,190.35639638692388,110.91460255302846,84.365102868344,184.73539668484892,92.10925537935408
2022-03-29,103.79358802518317,189.06323698133573,110.2185153261664,83.17814415431485,182.99709692766666,92.4818270873007
2022-03-30,101.1512964091554,186.13161553722108,109.07500281811724,82.24276418333304,184.58401231309446,93.91532499438217
2022-03-31,101.36556031724598,184.21767356657003,108.0493157400419,82.1692892268673,184.44249262986733,93.05807624526358
2022-04-01,101.81672363106324,186.12008987519107,108.70722161496047,82.26884697077523,184.57267329225354,93.31426997042395
2022-04-04,100.81425299049687,181.60302339815027,107.64787066594526,83.2677014102166,185.59696881366173,94.38765306892967
2022-04-05,99.94462775908276,181.38883022785353,107.14147669482311,82.65625507845266,186.964561687674,94.21788346514312
2022-04-06,99.7311510003748,179.90633240986858,106.45402373772606,82.70445660200598,188.63768224918226,95.59793889455709
2022-04-07,99.03209183417827,177.60663128540145,103.77282776722272,82.63114828761611,186.62918388959653,95.36012533801303
2022-04-08,98.4105825725486,177.7185461699404,104.19636716625315,82.00943285506644,186.62814534499086,95.70333997641558
2022-04-11,98.42729132773839,176.5343532516153,102.31722630064203,81.11267550701133,186.81032575461674,95.36092100240681
2022-04-12,99.17799707873183,177.94964156149678,101.5908958520801,78.92884475036642,185.75219746753018,95.34321292623804
2022-04-13,96.56887787161455,176.18806387763883,101.24294183245328,80.17268993117621,184.66890960725112,94.07535880868568
2022-04-14,97.27593138428351,175.1512516436249,100.93822527142528,80.52182621505422,186.00241154108275,94.23075949258751
2022-04-15,97.88582861008193,170.839902381209,99.93843696021939,79.25210399827175,186.5799557525727,94.08704250733831
2022-04-18,97.78092567249932,169.8342971099644,100.6144448303349,81.65204059657805,189.6116338122003,94.13320143015201
2022-04-19,96.69149062577654,167.93528106591157,99.8742305278556,78.80140046354857,189.83040753626196,95.93675411535874
2022-04-20,96.14949127791768,167.25008983274003,101.82779529424772,79.34917183019701,192.4097976112173,96.29438216330237
2022-04-21,97.77297538558054,168.37541575423083,100.92849788037434,77.75714448097986,190.88811745676253,96.74248378887081
2022-04-22,99.236073743979,168.3187415768718,101.60373967386042,78.24878768638214,189.92957784350762,96.19258807653699
2022-04-25,101.64116007432514,171.80395659241807,103.36678296186177,78.42032494907792,188.9452866717379,95.88022767561405
2022-04-26,102.43061606822417,172.93157107032982,101.43431850340512,77.24897665161546,187.44357224264556,94.95823120513234
2022-04-27,101.0889578604668,173.1877668389703,101.6568784070032,77.9178285646594,186.52880141548326,94.79780462967226
2022-04-28,99.64602300750671,168.20750539765456,100.82432972344971,76.66449670021616,181.92160852409316,95.06355963803314
2022-04-29,100.27370841347157,168.1060215036878,99.06382371120783,76.41423311942881,181.1977867268432,94.75091983621779
2022-05-02,99.94648315179697,164.16851971340938,98.15885136871263,74.34535320250984,178.32176211075776,94.76600310392011
2022-05-03,99.87678373352203,163.51927733310168,98.55016049184051,75.5335834652923,178.08170434032536,95.08948563286533
2022-05-04,100.42234840311843,163.739393038251,96.95740144836563,75.37715548856666,178.34493494977892,95.18868617690559
2022-05-05,99.95460561294658,161.92370329598654,96.94759872719925,74.47156513824902,179.22877329275155,95.4320796843301
2022-05-06,101.74663228276837,164.1231784370976,97.9058047375941,75.21272672055365,178.52511629441491,96.18111059205
2022-05-09,101.8095644698136,166.67968673539107,98.85073715892553,75.45485968664927,177.73557215081473,96.44421136172646
2022-05-10,101.82341795905866,164.14113230959765,96.85143339802427,74.63750078423377,178.65828075051212,96.31727099628907
2022-05-11,99.79413000481019,161.79033630918116,97.36981908190101,74.3130315916434,179.40528841714868,96.77228991902692
2022-05-12,99.64153528960405,164.27504904491602,98.59614209835533,73.38630579013119,177.71539975919063,97.48543013188211
2022-05-13,99.77802642333894,162.84443669150193,97.17581854859002,71.80138300173522,175.40920904186768,97.13162683042295
2022-05-16,101.08739346668416,163.21352586048693,97.42360827237545,71.1321921183894,177.83149615423628,97.97818157508532
2022-05-17,103.63431565925717,163.89964772274186,98.81337179513574,72.93712567150737,180.75398598680002,98.76635009108291
2022-05-18,104.35459444530971,163.9911982032334,98.099384653223,72.91108927104625,180.3839538763634,98.59282411676692
2022-05-19,103.83968125520002,163.17431555271483,97.5510193338189,72.65893893227819,179.362539646296,98.71399363166043
2022-05-20,104.81928049993081,165.8798857078583,97.78887591813717,71.20654267260595,179.59486292990354,98.97603942441881
2022-05-23,104.64143367501225,162.66966596263035,96.772356643451,70.17481848248453,178.2932498425937,99.71993757401351
2022-05-24,106.13063468028649,164.9488687241543,97.56684977510376,70.67722350760914,183.1250146384651,100.62358350078739
2022-05-25,108.39203933060789,167.86563854745023,98.8506638923023,72.48969131262554,182.65039849308025,100.14607849853137
2022-05-26,110.79049670761317,174.70422599486457,99.14503079320704,73.44725636542147,182.8374517925974,100.29001102195689
2022-05-27,115.0444360815749,177.4563919539323,100.89482816973019,75.34502258683001,187.47457497893657,100.48133075884896
2022-05-30,114.86236026175914,178.12148520935492,103.78672860166947,75.06165918850375,189.2092742649812,100.57400586893954
2022-05-31,113.20678000916057,176.51778611224677,103.40304332694427,74.15955439515716,188.30466995484463,100.96403637477438
2022-06-01,111.42970528086578,176.17281189282332,103.28816691515748,74.07472088922464,188.49046370101982,101.37637915983143
2022-06-02,115.07646673080629,180.60043268021894,103.9940205003264,74.14485912721004,188.85759363533143,99.67485764975086
2022-06-03,120.38268848762063,187.8561747263674,105.28838072338749,72.32981104371147,191.43814115601572,99.46703323127734
2022-06-06,120.23554915920634,187.24473781913002,105.10646070550493,71.28456619516872,191.6158332153885,99.81415823280153
2022-06-07,120.37739493360098,189.99240730661415,106.85315219458123,69.99263576643031,189.56467414239125,98.9578950706875
2022-06-08,120.64815459498952,188.36090252367953,107.37039440178481,70.20896278017918,191.8334860636287,99.34286048220845
2022-06-09,120.78253928513199,190.05416195030776,107.59895237791423,72.35219296884581,193.384720751084,99.15554911680752
2022-06-10,119.74943174954822,190.26215204390093,106.15311761893832,71.58071162378859,193.40510620152932,98.87228750062204
2022-06-13,118.84007280249753,188.48659788023446,104.79141658949555,70.20804854878583,193.4861049346013,99.99756772492127
2022-06-14,119.21399504220695,187.42507503451586,104.8738764768765,71.14214472445283,192.55121060297316,99.82733664984596
2022-06-15,121.62761524753778,192.44927651756598,106.62670712126334,72.11499716806036,193.7214096384707,98.81107672632078
2022-06-16,123.03221886997547,196.39249910456923,108.04334075316035,74.03198931307845,193.16577185509078,98.24707521273196
2022-06-17,121.58456826801617,194.81947855917625,110.03327912918401,75.93366189221949,193.10369919419114,97.96302211741126
2022-06-20,117.8249524780537,193.46543503709418,106.95295432244639,77.03128990793488,190.77242473957116,96.86039337972093
2022-06-21,116.58843228661894,193.03552745668756,108.02747508538685,77.13089524566259,190.95781914459076,96.6581269306923
2022-06-22,117.17461312134348,194.09411477562563,107.0107957112278,73.5197123373586,188.82271564756908,97.6532234702136
2022-06-23,118.46405779004684,194.31284124277326,107.29872944229976,74.47994727142469,189.6006098236501,96.74575101833285
2022-06-24,118.21147713994733,195.5129912270435,107.00167839374056,74.65223806360378,189.06377800395472,97.26985777071162
2022-06-27,119.28986519037181,196.57508207747432,107.1509938374204,75.60405952731885,187.94966692427414,95.97016286301901
2022-06-28,118.74134244519566,196.61243541512752,107.58511363004608,75.06881669323448,188.5045442735166,96.34460442867007
2022-06-29,117.36089316408163,197.86737153599518,105.81399354679603,76.02720065418059,186.82777979637365,95.26906157419936
2022-06-30,117.35538877196542,196.57951904587642,104.77041121947454,74.13464874934142,186.16939211659258,95.57610188785809
2022-07-01,117.27720843907935,196.86046301018476,104.11131778487915,72.5355499239127,185.58190875925348,95.13469646100992
2022-07-04,117.99412373302188,197.14211490198798,106.2345578473681,75.71224486301882,184.79801152755553,94.48440493723288
2022-07-05,119.57153887013448,200.58824577226383,106.24053649958125,74.61202446260975,184.99359648305202,95.23956489550498
2022-07-06,118.60056872855569,196.39181448899956,106.65675203315969,73.68663472164934,184.2793030223102,94.68739517979755
2022-07-07,118.3478335145579,193.25414715685335,105.52839748113593,74.54591971373692,185.32013497094133,93.86798045544631
2022-07-08,120.7568428430694,195.36670176190282,105.56693252386464,74.67699261167363,185.9704755439126,93.82851672011992
2022-07-11,120.07369439822149,193.89269846816904,106.73010226630767,75.47674781629128,185.58457944203536,94.45789734164643
2022-07-12,123.71405708050594,198.3853410917256,110.08387211474562,77.01008030615566,190.0958614691761,95.21226872145193
2022-07-13,124.050594020474,200.10572436923366,108.39171592029962,76.83945359956827,190.68128433957037,94.88176636630517
2022-07-14,123.7772644235268,198.6191540845588,108.30452554297935,76.45283978284081,191.26563988035437,95.62345591458487
2022-07-15,124.6894352464754,201.10733625952514,107.68724466922504,74.98545012784831,188.52711265754905,94.73764036881605
2022-07-18,126.15854287064495,199.07489647828928,106.72769887121947,74.82311766075098,188.9115059862169,95.42306108855915
2022-07-19,125.44655722627789,197.31793088013075,106.34730883716504,76.7324107694058,190.79927625407063,95.82652633623464
2022-07-20,126.14124230643426,201.08799041041428,107.33300161775401,78.34106420413843,191.60975960265003,95.2942516121555
2022-07-21,127.4286048094178,205.60112348889834,107.8096600420128,78.98911006673207,193.58151554940696,96.355410132522
2022-07-22,127.31425476578404,207.2548200678151,108.38616756045518,81.04675447928163,194.6216835668936,96.51663260940875
2022-07-25,129.63355013966546,206.18726303126715,107.03663828032369,81.50808830587376,196.04552183257798,96.58557656761104
2022-07-26,126.34188244305271,201.61285240996554,105.55807096166319,79.97815223239434,195.14887162130933,95.98462444898922
2022-07-27,131.53304312658832,208.30064687752537,105.9781539328883,80.28049258121177,195.16808356951415,94.69278701834264
2022-07-28,133.97946493102629,212.483507939113,109.23923033207528,80.40453466091105,196.40787263651714,95.02452994414486
2022-07-29,132.3599333094953,214.12296816483877,108.08344983710376,80.36257921647682,196.24307593629348,95.35833734092117
2022-08-01,129.39141037313675,213.09145847520347,106.91544086352896,81.5410789956971,195.97761637453544,95.35864396578934
2022-08-02,129.7863512916665,215.40933472108068,105.94950980060398,82.208994809499,195.46810674346372,95.46035284103654
2022-08-03,129.53885771037082,219.89212257326867,105.8469646757244,82.47581770315801,195.509922029538,95.60073920989548
2022-08-04,129.80805989123718,218.89761180401035,106.98786098634793,83.215126009206,197.1972174534742,94.98181265062644
2022-08-05,127.97595718083952,214.36731449363717,104.31380253412664,83.33743050218195,195.9865193884099,94.47234640256829
2022-08-08,132.39889077062588,220.5446909241413,104.3856096170923,84.29397827557456,196.1566175620076,94.50254461857232
2022-08-09,132.68439054302897,225.1582311476914,104.19736206558747,84.02896131439094,196.41045736663642,95.68865802674779
2022-08-10,130.04833077032052,221.6930490947953,103.06897486043765,82.74260264289137,193.74217930806046,94.73983692949051
2022-08-11,132.60385152701252,222.8750502563832,101.86858853218688,81.51819446836534,192.36461937928945,93.88793954456052
2022-08-12,130.99952875258708,221.69986827406382,99.50262066087382,81.98271875332587,189.90081465692413,93.14649070509248
2022-08-15,129.48888969547093,214.64016284299336,98.95312845161773,82.13819573773564,191.0242157703933,93.60063545808907
2022-08-16,130.6276313815214,214.93283067744187,99.89730542497297,82.4776574188669,191.16319540060348,93.40758489315216
2022-08-17,130.76630247966037,217.04574031457432,101.99204746305043,84.22896640079506,191.91623025198226,92.98689297147283
2022-08-18,133.00228949940413,219.52378854753258,104.82292344826882,85.90985176404209,193.52430992826015,92.54067290198567
2022-08-19,130.66211454888412,219.69768666625467,103.03397384012216,85.93762591074814,194.9335913062866,92.61164671305337
2022-08-22,129.7486422347594,219.24889313609626,102.3510771897665,87.04769503716709,195.74905394487757,91.89199191547321
2022-08-23,127.41606950007272,215.2008940708329,103.60848448096858,87.88676478682335,195.62209027299988,91.91007852026794
2022-08-24,126.17728505670554,215.1088347369688,101.67805389519997,82.51630035083093,195.27373948804413,91.83815968852664
2022-08-25,127.7626139333724,218.96427676057291,101.26645803924747,80.83564347163924,196.55354275573129,91.81043454717219
2022-08-26,125.49602009240147,217.21181499438396,101.01337992475449,80.90991993584588,195.03420283006182,91.12274381532931
2022-08-29,127.05889515035233,216.88713782068683,99.99389945472664,78.8618873405747,194.90214628615422,91.42164880513842
2022-08-30,127.78177707177682,214.5954704818598,99.26532056410335,77.53221262817382,193.57896313196858,91.41939051787182
2022-08-31,126.90379543394808,213.26672358452055,98.83638709307623,76.25276781314938,193.12216102566302,92.05084288670068
2022-09-01,127.3074849207089,209.39308037106036,98.97229362911882,75.11090541826462,193.02409070901928,91.34801686058397
2022-09-02,126.51905907980662,210.71567586205305,100.15285044916527,76.14224292894372,194.3360511900291,91.2122200994145
2022-09-05,124.53231767798485,206.69896976071655,100.79715207694323,76.80493741872219,195.55679228787469,91.708800696842
2022-09-06,128.46064235301245,209.85582211445626,102.08678789424796,77.68588832457773,194.81897216186826,89.98960771415157
2022-09-07,131.12053507224016,212.25527192317364,102.6976089347531,76.46944916971734,193.53809756329173,88.45368838430419
2022-09-08,130.16558374568598,213.29892021286557,102.74048170489378,77.15787847228982,195.58676640657973,88.05372017622226
2022-09-09,130.6639448175892,211.49101081552675,103.14314724474957,78.91105591376243,195.01454563378218,88.39116414465745
2022-09-12,130.25897278302338,210.63799198102038,103.41471006330663,78.68196955199275,193.43766767881414,88.68191363216454
2022-09-13,130.92934882887354,208.8505972018484,101.85762747908522,77.30544121698063,189.39209544535117,88.1477914284491
2022-09-14,129.77352857220194,208.08390631460304,102.27108423252693,78.98554392895666,187.80277837446195,87.6327722135529
2022-09-15,129.93136894204932,212.31492012522676,102.39420725403129,79.45625221609167,188.67245365716855,86.81445473332016
2022-09-16,131.70647160311412,217.38389448816804,104.16908673983266,79.22743968891,190.27369275628675,85.85544133896289
2022-09-19,132.37922800456033,219.33938578695327,105.83437557061355,80.82381805533679,192.68416851433372,85.99830377189373
2022-09-20,130.96801677874686,216.00839369448354,106.1256121477153,81.84429322568613,194.73834731537565,86.7360330396897
2022-09-21,133.17415199019126,221.71283719265435,107.5355596995151,82.36623682557148,196.2166864846952,86.93621754103776
2022-09-22,131.33808286976833,219.52489012602328,107.54161421778161,83.08596390141582,195.57052813683865,87.21361558418096
2022-09-23,130.69712289989792,223.70283935602527,107.80110839994285,82.25453889971966,194.81857529445793,86.10034245768466
2022-09-26,133.44257485827387,228.42334119446264,108.1208107473453,82.67334755507194,195.32633579027794,85.98135395860673
2022-09-27,134.3937532953165,229.97516015332315,108.82494213641867,84.20649742544981,193.67959681134997,85.75420886963185
2022-09-28,134.32109724252498,231.25765622239686,107.27279234990782,82.227339657146,193.2748764922236,85.53824027809719
2022-09-29,133.84414654523255,233.44423461990138,107.9366307077985,81.14500517005078,193.19529535351185,84.98889406454376
2022-09-30,134.05348482924543,236.76388967845148,108.99405268126552,81.4681972788801,195.98630240314228,84.00840847775808
2022-10-03,134.40305635602095,236.35686133557766,109.88868117565873,83.5125551845523,198.6699615415707,83.53517464869536
2022-10-04,136.52483805578993,243.72061107753515,109.25487222674192,84.22138483435535,200.57012148399977,84.19702646188958
2022-10-05,138.58202586294544,246.86442561937957,109.27733132374321,83.87859107410468,199.14323984267972,84.89378303242931
2022-10-06,139.31150601245665,244.03246832060313,108.49106138648365,84.88898478353491,200.63183449737218,84.67885524354416
2022-10-07,139.05577073554022,244.96831357252208,109.14614879284125,85.27277990363385,202.85074669544872,84.57448886247396
2022-10-10,136.92634681406253,249.97100805993767,109.0364484631458,86.48415766707375,202.60590127741833,83.7352998999998
2022-10-11,137.9066227528081,252.42114403273735,110.57327484521282,89.05732635950103,204.67747832492893,84.06389722144537
2022-10-12,138.27411348745645,253.49721208405512,111.95829162772601,88.55690585351748,201.8409877017294,83.84281169770857
2022-10-13,139.7771128163289,258.94507813239966,111.25190441845932,84.8406695023899,202.10638458755196,83.6576599147629
2022-10-14,138.83080364151172,259.1032450666202,112.90018238876569,83.27980243511355,202.17350303855912,84.44702199189565
2022-10-17,136.35336379437973,257.99448475862437,112.54577098653336,83.96598581178512,202.02276591968985,84.03346523035115
2022-10-18,138.6735599008085,261.91492989434164,113.79834500418427,84.93635268612469,200.5891960068188,83.45585557595405
2022-10-19,134.02174964909165,257.97403652692975,110.85737264711499,82.83872120912818,198.6624754906177,82.37721068910626
2022-10-20,135.52706256653084,257.5479300449662,113.97495895450524,85.6642757447473,202.42480003960588,82.52049164404362
2022-10-21,140.96343837538862,263.1898327421854,115.98335386760154,87.73716583585458,205.45561259445748,82.37655039262273
2022-10-24,143.6344834386265,265.18063901159394,116.33807596722797,88.34344337354148,205.04123012099916,81.50654191367322
2022-10-25,141.86664154768852,262.30244125650756,116.65657011440358,87.7748179489615,202.9243813292553,81.26173701047708
2022-10-26,135.8344963664039,252.87103760044607,115.34846113799121,86.6692454363449,205.19361167698605,81.54255446523045
2022-10-27,135.2093805911414,254.10663563069176,114.14840770007893,86.16696712921886,205.9946291628043,82.29422389081084
2022-10-28,136.6941167223874,259.84986874147756,114.69551194004326,87.72029859195297,205.96733539352786,82.23234588464943
2022-10-31,136.67879412960764,259.36315817524456,116.73766721999657,87.22246680570629,204.5438129182203,81.70915227372733
2022-11-01,135.3576275489399,255.0655508312417,114.25592732438461,87.43428999945617,201.58646359290782,82.04368192324779
2022-11-02,135.19561068608687,258.626407375015,115.56315525735899,88.07160296413979,200.1811023879556,80.72525699949072
2022-11-03,132.75723831429306,256.2041489247691,115.23383241335132,88.94743000406564,200.2659497547393,80.56072643273524
2022-11-04,133.79524091302946,259.130752376841,115.2849064705179,89.51914373457363,203.49289028251061,80.6876045715968
2022-11-07,133.60914686843574,263.3868624362292,115.4573546928083,87.63261411279564,203.64261382130894,80.36448430139443
2022-11-08,133.9243237094602,264.16759804228843,115.96846424083057,88.5436163222022,205.10580057517333,80.41269440616759
2022-11-09,132.8830417901311,259.1881325595491,113.92581421841706,85.95376806559844,205.24653176683407,80.63528823825608
2022-11-10,130.62530297279437,252.71165963927672,112.43438100020151,84.94549260291798,201.74641100873566,80.74996334106376
2022-11-11,130.7979360572245,250.1296963514021,112.77098184300743,86.84910329771974,204.05563918429291,80.2279425294345
2022-11-14,131.80452486835904,248.78464972992253,111.1659093536226,85.48703384603128,204.37195778070995,79.82085144961155
2022-11-15,131.78439267941107,250.84260699247397,110.52604295550898,85.01060870810397,201.52196378721155,79.77629260416474
2022-11-16,129.13605297512174,248.44310458328633,111.87865925645458,85.86559243859475,201.48204329244237,79.56815525840791
2022-11-17,131.58699527590846,249.93651504338857,112.95034678459051,85.69697336878042,200.0894726677813,80.18081712758405
2022-11-18,129.32698835909864,247.90903722850106,113.40677824025263,87.20341805867058,199.77005690462332,80.44660744379142
2022-11-21,130.42830465309595,250.6463599950031,113.57464128567241,86.67567571996369,199.67459562961253,81.30037913512203
2022-11-22,129.93564972651959,250.01606326617113,112.19907577920837,85.64200460816153,197.80258261167694,81.11460084942155
2022-11-23,129.60701523819552,252.08649899178803,112.95055782363168,83.35180019917186,198.2866055513176,80.52134522187744
2022-11-24,129.53621897285396,252.19444154435993,113.19032363076339,81.47393292456076,201.87878938212202,80.90359558175203
2022-11-25,130.15382195300586,250.47788475219917,111.9867637780668,81.5374641389116,204.08752347974658,80.48101276372243
2022-11-28,127.26899526879586,248.36542430750833,113.45443492522973,82.38364803159207,202.7927616954085,79.81169806198527
2022-11-29,128.50813234592414,247.99458147566548,115.72892683122691,82.11517771633734,205.5773080705907,79.36279219873019
2022-11-30,126.09600372014259,241.17747249127,114.232105238861,80.5562729075619,206.33017891724967,80.38929319394559
2022-12-01,124.05467582678881,243.40805342185078,113.49423529815338,77.74306440208727,205.03438404121553,80.85418731948435
2022-12-02,124.53612056725574,244.81952299545483,114.33051949182959,77.38434419714925,208.24934419748078,81.2795598157835
2022-12-05,125.30664018446065,247.04935398150445,112.45486366070963,77.40137997748602,204.44602064820768,81.0715001136426
2022-12-06,124.98648348872538,244.2651371726608,112.72237818394163,77.11091304291054,207.5894878836893,82.0513622386542
2022-12-07,125.31620020888636,242.3167378653843,113.62820117697352,77.47870441783483,207.36154277586007,81.52420120098364
2022-12-08,123.25786658780287,239.7877052561221,114.41029968851672,77.59788755729667,207.95464884625343,81.3698843597442
2022-12-09,124.00610103105247,240.63001062210583,114.11081710573387,77.30032742619719,206.6638547975654,81.49365200263297
2022-12-12,123.38996673042267,238.91258788304,114.64742106773333,79.1163328093079,205.9257626984544,81.4127356835767
2022-12-13,124.56718542061486,238.02590103634006,115.76696922290051,78.41866571662698,205.22851142406716,81.82432010104671
2022-12-14,125.28192367386728,238.7656789095472,116.54118178750191,79.18911527632822,203.49470199934967,81.10335357912096
2022-12-15,124.00038653808288,236.90512978613137,116.54646801856694,79.3992286072632,201.1695006445739,81.24128332886855
2022-12-16,121.5009084232202,233.2643819893905,116.15858462128766,80.91299138460269,202.87739932504834,80.16419709267122
2022-12-19,120.11093669368148,231.42200737204473,117.25763353073859,81.62133425700364,200.1785021798684,80.13311709965038
2022-12-20,117.25544884055343,231.1347272207974,116.87255345497587,81.58636296298907,198.97345067094045,80.39494105198509
2022-12-21,115.20330003551715,228.23583932884162,115.31110929965998,79.37261230689083,197.36479018966415,81.75308586327779
2022-12-22,115.88794779869126,230.28881054849657,116.0269885368501,78.53012293912036,197.2047338751045,80.5266763340317
2022-12-23,115.02502908540723,224.64843266410378,116.18822450222237,77.45077704946495,196.08897634302448,81.11896641645083
2022-12-26,111.32040023647146,223.2557703063226,114.79537118878477,76.6811199664966,196.05801764729543,80.6462410925722
2022-12-27,107.14462587193471,220.03918289335877,114.08701222532197,75.18037460069316,192.87314911020255,81.30528227950808
2022-12-28,106.52605789850237,217.78141967657575,114.43527303426228,76.19659872423836,190.9799124690376,81.19166732809812
2022-12-29,107.45459910229286,222.2391081528946,113.61967629085072,76.08801822363397,190.3411260726932,81.21634016187993
2022-12-30,108.46741666031234,222.65132355171684,115.13247842170686,76.57041324801135,192.43770518120473,81.23723778627063
2023-01-02,110.96015044402893,225.18251120415124,116.46093696059124,76.5632011749357,192.49366252509404,81.43237666463503
2023-01-03,112.57033716069816,222.95779742793277,115.10542748370345,75.12036373915731,191.21229791283506,81.49448870047965
2023-01-04,111.92066749935765,222.80055195566655,115.14694056294931,76.22748852585292,189.70187355002798,81.21818760261783
2023-01-05,115.48742597569453,221.9987228336255,117.29093258784529,80.06411338565256,190.39807942727313,80.92780121686809
2023-01-06,117.6059018245592,225.59470698807132,116.86388148582702,79.21612062388733,189.30113018113678,81.80343181039223
2023-01-09,118.45069879443707,220.36508090461223,114.4191277035554,78.6190707861239,194.06664105768272,82.10573047489642
2023-01-10,119.41356260725777,220.86701736623243,114.85900927578415,78.49608379215101,193.9379873502726,81.73802092063741
2023-01-11,122.31662954714544,225.26240154584875,116.23844918053437,78.76437366838492,194.12948281025217,80.49002795597794
2023-01-12,123.1129145827139,228.1350417656982,115.49046455113437,79.00989474867517,195.9429543001162,79.65592302976268
2023-01-13,124.59524634829405,228.32145152009835,114.82791856733441,78.5286704362526,197.8920123948592,79.58637677337951
2023-01-16,125.02510377948431,228.6155591174905,114.9907258543822,78.75644696853121,198.5712552760079,79.558518564925
2023-01-17,123.63273320517845,224.66970376746747,114.37651667515823,76.31964227180534,198.4284223526298,79.34583317887991
2023-01-18,124.63343466923082,222.64428537463215,113.05731305419815,74.33072217575884,196.39145799739322,79.22979261661939
2023-01-19,122.58720751420405,220.09437335112835,113.05498553416395,74.02458883641306,195.54784953113784,80.04483585678176
2023-01-20,119.11892972626794,218.04894503092558,114.67195082122657,76.81256925423946,194.6571339282279,79.45580565753906
2023-01-23,119.55836247094282,220.30427947318142,112.0491769272343,75.38960287327512,195.1617537086763,79.87655310764083
2023-01-24,117.56892305937009,216.00887606347823,111.3671435684577,75.87686121193326,192.31469592143793,80.12235711865671
2023-01-25,116.57318213183889,210.52536718258145,111.24619754184961,75.12023627317168,191.25152343110568,79.95613452643941
2023-01-26,119.420427409264,216.21190899880034,110.66027343755181,77.04219155084728,193.4314731722701,79.91584364126238
2023-01-27,116.62930603730737,212.38131251133527,110.1999455669309,76.90328165990327,194.39369787230498,79.77163985814212
2023-01-30,115.97503327989475,211.68790641734822,108.91872371692088,76.39636633081265,191.3885539012981,79.13310162729358
2023-01-31,119.3146004070373,216.96738497473572,109.84975070944182,74.50882435387201,193.93716696592801,79.57246066298399
2023-02-01,120.42106913660277,220.01212399221836,111.47203784051538,74.94832645397493,193.5393134513725,79.30406016391045
2023-02-02,122.98460079876266,224.23550661767825,111.97421049149165,77.46126116636718,195.59683576931207,80.12168616564455
2023-02-03,120.78306621540958,220.6739216735482,113.16038497705821,78.3880440409705,196.94306823234598,79.80716137459774
2023-02-06,123.33877223497227,220.2193283336347,113.92875933449494,81.0686423607817,196.22119311395173,80.9385416338384
2023-02-07,124.39942133768507,221.22808623937212,115.32384443069984,80.45666443121954,197.97276336305063,80.50834613215694
2023-02-08,127.49671079622219,224.52792027902683,116.98200613680932,82.25729177972278,199.8843849863115,80.39156251095065
2023-02-09,130.6899938671703,229.9316687793897,120.24721324849578,84.64698561557366,201.39271658857587,79.76430719365213
2023-02-10,131.16797941262067,232.36375547460784,119.84206277482909,84.98315437464029,200.68933292487986,79.40677831916958
2023-02-13,131.11886714474133,236.06447276341854,122.02354689434566,84.86797604030751,199.65349494064756,79.24939409280054
